"1mon" "2mon" "3mon" "4mon" "5mon" "5.5mon" "6.5mon" "7.5mon" "8.5mon" "9.5mon" "NA"
5.81067 6.28007 6.53959 6.61725 6.66308 6.70601 6.71542 6.70183 6.66129 6.62528 6.61658
5.83035 6.33276 6.59702 6.65936 6.70235 6.74542 6.75388 6.73883 6.69566 6.65192 6.63139
6.33349 6.41173 6.48594 6.55003 6.59831 6.62785 6.63567 6.63899 6.62883 6.60884 6.58222
5.90885 6.27347 6.46003 6.49524 6.51918 6.54844 6.5518 6.52928 6.4814 6.43617 6.41635
5.88921 6.32872 6.55084 6.59133 6.61336 6.64195 6.64462 6.6196 6.5676 6.51706 6.49264
5.92258 6.2735 6.4491 6.48908 6.51873 6.55769 6.56282 6.53911 6.48795 6.4385 6.4214
5.90737 6.23229 6.38574 6.43029 6.46354 6.51098 6.5282 6.53148 6.48874 6.43639 6.42346
5.92873 6.24056 6.39447 6.45313 6.49492 6.53409 6.54448 6.53774 6.49242 6.43764 6.42075
5.96505 6.2844 6.46613 6.52663 6.56371 6.59655 6.60274 6.58808 6.54443 6.49636 6.46892
5.92801 6.26563 6.44694 6.50137 6.53928 6.56816 6.56859 6.54299 6.49937 6.46386 6.45869
5.95326 6.27764 6.45604 6.51754 6.56053 6.58553 6.58159 6.54698 6.50108 6.46972 6.45616
6.23889 6.32386 6.40411 6.47196 6.5195 6.54355 6.54745 6.54244 6.52554 6.50211 6.47573
6.28259 6.36553 6.4436 6.50918 6.55464 6.57712 6.58051 6.57508 6.55859 6.5363 6.51154
5.98791 6.26552 6.42604 6.49917 6.55189 6.57827 6.5744 6.53904 6.49232 6.46199 6.45085
6.00168 6.28061 6.43826 6.49843 6.54257 6.56984 6.56866 6.53956 6.49741 6.47131 6.46506
5.99077 6.26609 6.42037 6.47436 6.51297 6.54055 6.54038 6.51098 6.46563 6.4391 6.43616
6.03478 6.31875 6.47471 6.52736 6.56224 6.586 6.58541 6.55753 6.51176 6.47985 6.47002
6.07646 6.30966 6.44174 6.48938 6.524 6.5519 6.55311 6.52558 6.4786 6.44697 6.43864
6.08821 6.3026 6.41418 6.44444 6.4672 6.4912 6.49432 6.47444 6.4299 6.39127 6.37225
6.0885 6.31664 6.42795 6.44992 6.46065 6.47695 6.4761 6.4454 6.39386 6.35782 6.34526
6.07267 6.30624 6.41409 6.42645 6.4319 6.44655 6.44422 6.41103 6.3606 6.32994 6.32447
6.11143 6.32243 6.41754 6.41831 6.411 6.40835 6.39909 6.36065 6.30947 6.27272 6.26613
6.11311 6.33644 6.43418 6.42871 6.41456 6.41213 6.4039 6.36454 6.30736 6.26388 6.25321
6.15149 6.33621 6.42297 6.42085 6.40101 6.38112 6.36519 6.31886 6.26487 6.22547 6.21318
6.1155 6.32262 6.41473 6.40462 6.38369 6.37304 6.36291 6.3254 6.27175 6.22926 6.21767
6.09512 6.34016 6.43819 6.40065 6.35686 6.33784 6.32788 6.29491 6.24179 6.19055 6.16575
6.10992 6.40706 6.54344 6.52393 6.48629 6.46517 6.45073 6.4059 6.34551 6.29659 6.27825
6.09927 6.41113 6.55393 6.53252 6.49249 6.47218 6.45878 6.41345 6.34681 6.28676 6.25871
6.08891 6.38691 6.51393 6.48097 6.43705 6.41887 6.40708 6.36961 6.31157 6.25567 6.23188
6.09693 6.3876 6.50798 6.47843 6.43808 6.41809 6.40477 6.36361 6.30215 6.24849 6.23464
6.08388 6.33074 6.42967 6.38423 6.33136 6.30498 6.2899 6.24542 6.18574 6.14035 6.1348
6.09774 6.33718 6.4188 6.36689 6.31312 6.2841 6.26613 6.21477 6.14842 6.09477 6.07949
6.09109 6.30312 6.37286 6.32878 6.27955 6.25131 6.23398 6.187 6.12862 6.08013 6.06761
6.04243 6.2113 6.25146 6.18123 6.12619 6.11589 6.11226 6.08428 6.02569 5.97271 5.96078
6.04593 6.22835 6.25917 6.2002 6.1514 6.12494 6.11398 6.0864 6.03266 5.9773 5.96551
6.06421 6.25141 6.29735 6.24775 6.1998 6.16961 6.15487 6.11566 6.05822 6.00654 5.9883
6.08713 6.26567 6.29191 6.22243 6.16939 6.13437 6.11398 6.06492 6.00041 5.9393 5.9107
6.07215 6.23612 6.23003 6.14372 6.09163 6.07125 6.05935 6.01881 5.94561 5.87233 5.84757
5.95991 6.2652 6.26871 6.21075 6.16631 6.14019 6.13339 6.12788 6.07088 5.97776 5.94139
5.88884 6.27793 6.30147 6.26607 6.24151 6.22012 6.21635 6.22103 6.17521 6.07425 6.00921
5.92035 6.27961 6.29864 6.23864 6.20728 6.18472 6.17957 6.17312 6.11536 6.03193 6.00483
5.95688 6.18429 6.17602 6.11876 6.09572 6.09222 6.09103 6.07763 6.01205 5.94127 5.94433
5.92309 6.21658 6.23389 6.22071 6.21228 6.22176 6.23286 6.24643 6.18905 6.10394 6.08909
5.90857 6.21216 6.24231 6.2423 6.24215 6.23892 6.24146 6.25295 6.20787 6.1291 6.11133
5.86944 6.22648 6.24327 6.21291 6.20187 6.20031 6.18746 6.17326 6.12517 6.04304 6.02782
5.92238 6.25216 6.28269 6.22568 6.20307 6.19679 6.18876 6.17272 6.11837 6.04838 6.03741
5.91949 6.24609 6.2764 6.21566 6.18722 6.18571 6.1813 6.17456 6.12386 6.04689 6.04176
5.9673 6.32582 6.39417 6.35793 6.33759 6.33372 6.33117 6.32058 6.25792 6.18104 6.1648
5.92427 6.34214 6.42467 6.37696 6.35572 6.35131 6.34398 6.31838 6.2487 6.17514 6.16698
5.97031 6.42248 6.55081 6.49944 6.47111 6.45037 6.44169 6.41737 6.34823 6.27325 6.24829
6.55067 6.5285 6.50633 6.48415 6.46198 6.43981 6.42872 6.40655 6.38438 6.36221 6.34003
6.07537 6.51511 6.63211 6.57321 6.54252 6.51744 6.50156 6.46017 6.37987 6.3008 6.2726
6.09958 6.53201 6.63436 6.58245 6.55515 6.5416 6.52896 6.49238 6.41991 6.33986 6.30058
6.18095 6.55944 6.65572 6.62908 6.61261 6.60499 6.59549 6.56201 6.49098 6.42176 6.39852
6.17461 6.58474 6.68246 6.66265 6.64892 6.62958 6.61839 6.59959 6.54588 6.47976 6.46028
6.2513 6.64864 6.7454 6.72272 6.70756 6.68821 6.6774 6.65357 6.59735 6.52833 6.49485
6.32496 6.68423 6.78241 6.77132 6.76182 6.746 6.73542 6.71107 6.65167 6.58584 6.56508
6.29638 6.67517 6.7628 6.73989 6.72695 6.70988 6.698 6.67402 6.61303 6.54551 6.52985
6.28676 6.67499 6.74092 6.68803 6.66949 6.65173 6.63298 6.59751 6.53769 6.45022 6.42084
6.26236 6.67698 6.73901 6.6776 6.64805 6.63304 6.61424 6.57033 6.50583 6.41903 6.38916
6.36491 6.75254 6.81007 6.76224 6.73695 6.72313 6.70732 6.66141 6.59243 6.52033 6.50795
6.37636 6.7304 6.78515 6.7314 6.70332 6.6895 6.67484 6.62537 6.55127 6.48366 6.46536
6.39957 6.74246 6.79202 6.72558 6.69709 6.67965 6.65858 6.59341 6.51248 6.4438 6.42368
6.35053 6.77355 6.81335 6.74832 6.71732 6.70743 6.69507 6.64709 6.57209 6.50782 6.49767
6.14853 6.80341 6.83986 6.8111 6.78807 6.75866 6.74693 6.72639 6.66491 6.58083 6.56823
6.10882 6.74949 6.76659 6.74488 6.72203 6.69544 6.68321 6.65993 6.60487 6.52695 6.51555
6.10194 6.71554 6.71996 6.68612 6.65772 6.63596 6.62246 6.58991 6.52579 6.44013 6.43051
6.18533 6.71243 6.73287 6.69886 6.67367 6.64759 6.63028 6.59321 6.53102 6.45465 6.4427
6.0943 6.73631 6.75179 6.73534 6.70769 6.67667 6.65374 6.61583 6.55417 6.47491 6.47129
6.10187 6.67502 6.67848 6.66484 6.63699 6.5987 6.57275 6.5272 6.46226 6.38958 6.38504
6.10817 6.64914 6.65375 6.59619 6.56248 6.53257 6.50818 6.46176 6.38794 6.30868 6.31212
6.14169 6.67511 6.71324 6.65927 6.61582 6.58901 6.56612 6.50758 6.43567 6.36994 6.37032
5.90108 6.6429 6.66073 6.58703 6.53395 6.506 6.47896 6.41861 6.34621 6.27485 6.27753
5.95709 6.58322 6.57078 6.49257 6.43517 6.41478 6.39363 6.34244 6.26333 6.19431 6.19899
6.01814 6.51473 6.47387 6.43307 6.37635 6.3469 6.33049 6.28935 6.21353 6.13793 6.14579
6.0996 6.5021 6.44845 6.39504 6.33844 6.31493 6.30389 6.26292 6.1808 6.11291 6.12897
6.10451 6.52996 6.46292 6.41876 6.36018 6.33278 6.31989 6.27508 6.19813 6.13143 6.13908
6.08111 6.54368 6.4808 6.41916 6.35977 6.32216 6.30301 6.25996 6.19139 6.12986 6.12996
6.12567 6.54274 6.50597 6.43566 6.36874 6.32971 6.30726 6.26327 6.19139 6.12866 6.13402
6.11981 6.55654 6.51233 6.44611 6.36748 6.32714 6.30739 6.26601 6.19296 6.13125 6.13353
6.09721 6.53642 6.48204 6.4133 6.33286 6.29132 6.2659 6.21865 6.15492 6.09243 6.09092
6.05414 6.48857 6.44452 6.3967 6.33005 6.28904 6.27105 6.24219 6.18856 6.12518 6.08661
5.96349 6.45045 6.38754 6.34074 6.26957 6.24304 6.22717 6.18151 6.11887 6.06095 6.07836
5.99019 6.44782 6.39613 6.3445 6.27444 6.23534 6.21611 6.17437 6.11663 6.06065 6.07654
5.99873 6.37771 6.33807 6.2764 6.20322 6.16569 6.15177 6.12236 6.06139 6.00369 6.02451
6.04002 6.39151 6.35124 6.29075 6.219 6.18002 6.16676 6.13559 6.07526 6.0209 6.04395
6.03564 6.40948 6.3838 6.31768 6.25051 6.20591 6.19395 6.1627 6.1002 6.04708 6.06466
6.02773 6.45422 6.45682 6.39847 6.33854 6.29118 6.27747 6.24981 6.18993 6.13234 6.13752
