stf	 ctyf	countyNm	 stateAb	 totPop	 hHolds	 land	 lat	 lon
38	8300	Sheridan           	ND	2148	1061	2516968	47581277	-100340990
38	8500	Sioux              	ND	3761	1175	2833962	46107789	-101048926
38	8700	Slope              	ND	907	481	3154525	46452768	-103457908
38	8900	Stark              	ND	22832	9585	3466074	46813207	-102664071
38	9100	Steele             	ND	2420	1311	1845144	47458286	-97718683
38	9300	Stutsman           	ND	22241	9770	5753672	46979177	-98955015
38	9500	Towner             	ND	3627	1770	2655694	48688157	-99247131
38	9700	Traill             	ND	8752	3770	2232433	47447328	-97166212
38	9900	Walsh              	ND	13840	6093	3320391	48372875	-97722817
38	10100	Ward               	ND	57921	23585	5213647	48224255	-101545197
38	10300	Wells              	ND	5864	2869	3292809	47580840	-99671067
38	10500	Williams           	ND	21129	10180	5362733	48347291	-103477221
39	100	Adams              	OH	25371	10237	1512432	38843296	-83477769
39	300	Allen              	OH	109755	42758	1047552	40770280	-84106099
39	500	Ashland            	OH	47507	18139	1099169	40843012	-82272140
39	700	Ashtabula          	OH	99821	41214	1819996	41890073	-80755929
39	900	Athens             	OH	59549	21737	1312600	39333812	-82046097
39	1100	Auglaize           	OH	44585	16907	1039293	40561253	-84223844
39	1300	Belmont            	OH	71074	30575	1391618	40017551	-80987417
39	1500	Brown              	OH	34966	13720	1273760	38932813	-83867153
39	1700	Butler             	OH	291479	110353	1210328	39438400	-84577398
39	1900	Carroll            	OH	26521	11536	1022240	40579814	-81091262
39	2100	Champaign          	OH	36019	14030	1110061	40141414	-83768165
39	2300	Clark              	OH	147548	58377	1036054	39917000	-83783722
39	2500	Clermont           	OH	150187	55315	1170821	39052324	-84150453
39	2700	Clinton            	OH	35415	13740	1064232	39411261	-83807878
39	2900	Columbiana         	OH	108276	44035	1379250	40769112	-80776727
39	3100	Coshocton          	OH	35427	14964	1461107	40301931	-81915091
39	3300	Crawford           	OH	47870	19514	1042030	40849353	-82923687
39	3500	Cuyahoga           	OH	1412140	604538	1186945	41535933	-81659700
39	3700	Darke              	OH	53619	20338	1553788	40134201	-84622267
39	3900	Defiance           	OH	39350	14737	1065050	41320857	-84487509
39	4100	Delaware           	OH	66929	24377	1146168	40278272	-83007427
39	4300	Erie               	OH	76779	32827	659151	41512729	-82614102
39	4500	Fairfield          	OH	103461	39014	1309864	39745644	-82628052
39	4700	Fayette            	OH	27466	10816	1053121	39564719	-83450830
39	4900	Franklin           	OH	961437	405418	1398517	39969700	-83009799
39	5100	Fulton             	OH	38498	14095	1053667	41596538	-84124544
39	5300	Gallia             	OH	30954	12564	1214185	38825385	-82320026
39	5500	Geauga             	OH	81129	27922	1046740	41498752	-81172537
39	5700	Greene             	OH	136731	50238	1074631	39694616	-83886488
39	5900	Guernsey           	OH	39024	17262	1352090	40049355	-81495979
39	6100	Hamilton           	OH	866228	361421	1055146	39196451	-84541524
39	6300	Hancock            	OH	65536	26107	1376308	40998346	-83665018
39	6500	Hardin             	OH	31111	11976	1218091	40660679	-83663687
39	6700	Harrison           	OH	16085	7301	1045238	40292840	-81092565
39	6900	Henry              	OH	29108	11000	1078820	41332796	-84068597
39	7100	Highland           	OH	35728	14842	1433114	39184030	-83604085
39	7300	Hocking            	OH	25533	10481	1094991	39496579	-82475783
39	7500	Holmes             	OH	32849	10007	1095599	40561116	-81929128
39	7700	Huron              	OH	56240	21382	1277142	41150165	-82601847
39	7900	Jackson            	OH	30230	12452	1088578	39020616	-82621663
39	8100	Jefferson          	OH	80298	33911	1060954	40382728	-80761686
39	8300	Knox               	OH	47473	18508	1365325	40398535	-82421969
39	8500	Lake               	OH	215499	83194	591124	41816100	-81241142
39	8700	Lawrence           	OH	61834	24788	1179614	38594016	-82536254
39	8900	Licking            	OH	128300	50032	1778087	40090900	-82481737
39	9100	Logan              	OH	42310	19473	1187452	40387097	-83770366
39	9300	Lorain             	OH	271126	99937	1275762	41466200	-82154196
39	9500	Lucas              	OH	462361	191388	881629	41678167	-83497155
39	9700	Madison            	OH	37068	12621	1204991	39896820	-83401323
39	9900	Mahoning           	OH	264806	107915	1075546	41017147	-80772601
39	10100	Marion             	OH	64274	25149	1046003	40585721	-83160746
39	10300	Medina             	OH	122354	43330	1091834	41117833	-81901405
39	10500	Meigs              	OH	22987	9795	1112283	39075823	-82019038
39	10700	Mercer             	OH	39443	14969	1199910	40541993	-84629032
39	10900	Miami              	OH	93182	35985	1054203	40053520	-84228387
39	11100	Monroe             	OH	15497	6567	1179899	39729247	-81079816
39	11300	Montgomery         	OH	573809	240820	1195815	39752100	-84290229
39	11500	Morgan             	OH	14194	6681	1081834	39612958	-81850797
39	11700	Morrow             	OH	27749	10312	1050361	40525913	-82797934
39	11900	Muskingum          	OH	82068	33029	1721428	39965646	-81946898
39	12100	Noble              	OH	11336	4998	1033460	39766920	-81453275
39	12300	Ottawa             	OH	40029	23340	660698	41593455	-83056788
39	12500	Paulding           	OH	20488	7951	1078165	41117567	-84577226
39	12700	Perry              	OH	31557	12260	1061989	39735104	-82236075
39	12900	Pickaway           	OH	48255	16385	1300587	39639560	-83032285
39	13100	Pike               	OH	24249	9722	1143535	39083659	-83072020
39	13300	Portage            	OH	142585	52299	1275360	41171000	-81197599
39	13500	Preble             	OH	40113	15174	1100310	39742384	-84652255
39	13700	Putnam             	OH	33819	11600	1253330	41022141	-84128383
39	13900	Richland           	OH	126137	50350	1287325	40775350	-82536025
39	14100	Ross               	OH	69330	26173	1783092	39328618	-83059872
39	14300	Sandusky           	OH	61963	23753	1059837	41356640	-83145322
39	14500	Scioto             	OH	80327	32408	1585919	38806229	-82987386
39	14700	Seneca             	OH	59733	22473	1426118	41126893	-83125553
39	14900	Shelby             	OH	44915	16509	1060097	40328870	-84204745
39	15100	Stark              	OH	367585	146910	1492295	40814050	-81365774
39	15300	Summit             	OH	514990	211477	1069162	41129651	-81532341
39	15500	Trumbull           	OH	227813	90533	1595020	41315261	-80755132
39	15700	Tuscarawas         	OH	84090	33982	1470150	40446309	-81473953
39	15900	Union              	OH	31969	11599	1130995	40305099	-83374523
39	16100	Van Wert           	OH	30464	11998	1062186	40855603	-84585647
39	16300	Vinton             	OH	11098	4856	1072541	39250218	-82485640
39	16500	Warren             	OH	113909	40636	1035678	39429839	-84167334
39	16700	Washington         	OH	62254	25752	1645280	39460344	-81494182
39	16900	Wayne              	OH	101461	37036	1438485	40829618	-81889985
39	17100	Williams           	OH	36956	14745	1092448	41564595	-84584619
39	17300	Wood               	OH	113269	41760	1599015	41361006	-83622380
39	17500	Wyandot            	OH	22254	8596	1050606	40847753	-83303441
40	100	Adair              	OK	18421	7124	1491070	35878036	-94658226
40	300	Alfalfa            	OK	6416	3357	2244773	36731338	-98323046
40	500	Atoka              	OK	12778	5110	2533948	34379391	-96046294
40	700	Beaver             	OK	6023	2923	4699452	36752961	-100480776
40	900	Beckham            	OK	18812	9117	2335866	35264820	-99688986
40	1100	Blaine             	OK	11470	5729	2405010	35877489	-98427986
40	1300	Bryan              	OK	32089	14875	2353924	33970162	-96254831
40	1500	Caddo              	OK	29550	13191	3311127	35182336	-98380745
40	1700	Canadian           	OK	74409	28560	2330721	35539318	-97980893
40	1900	Carter             	OK	42919	19201	2133780	34249137	-97286756
40	2100	Cherokee           	OK	34049	15935	1945318	35905744	-94998885
40	2300	Choctaw            	OK	15302	6844	2004582	34026995	-95553496
40	2500	Cimarron           	OK	3301	1690	4753001	36743901	-102515919
40	2700	Cleveland          	OK	174253	71038	1388680	35200821	-97328474
40	2900	Coal               	OK	5780	2725	1342266	34595613	-96300670
40	3100	Comanche           	OK	111486	43589	2769824	34655859	-98463570
40	3300	Cotton             	OK	6651	3152	1649025	34284831	-98373904
40	3500	Craig              	OK	14104	6041	1971233	36759826	-95217817
40	3700	Creek              	OK	60915	25143	2474990	35901840	-96372290
40	3900	Custer             	OK	26897	11636	2555243	35635738	-99005288
40	4100	Delaware           	OK	28070	16808	1918542	36414563	-94802479
40	4300	Dewey              	OK	5551	2733	2590528	35993079	-98996491
40	4500	Ellis              	OK	4497	2449	3183723	36214555	-99750152
40	4700	Garfield           	OK	56735	26502	2741522	36378521	-97784521
40	4900	Garvin             	OK	26605	11932	2095729	34709442	-97310735
40	5100	Grady              	OK	41747	17788	2851717	35019608	-97887040
40	5300	Grant              	OK	5689	2955	2591620	36798976	-97789295
40	5500	Greer              	OK	6559	3126	1656068	34930896	-99557685
40	5700	Harmon             	OK	3793	1793	1393066	34741972	-99844468
40	5900	Harper             	OK	4063	2077	2691176	36782669	-99652312
40	6100	Haskell            	OK	10940	5138	1494588	35225339	-95111182
40	6300	Hughes             	OK	13023	6021	2089584	35036022	-96256149
40	6500	Jackson            	OK	28764	12125	2079123	34586674	-99410293
40	6700	Jefferson          	OK	7010	3522	1965455	34099101	-97840491
40	6900	Johnston           	OK	10032	4478	1669386	34314652	-96655290
40	7100	Kay                	OK	48056	22456	2379679	36814882	-97143581
40	7300	Kingfisher         	OK	13212	5791	2338942	35941949	-97943210
40	7500	Kiowa              	OK	11347	5645	2628025	34920933	-98980696
40	7700	Latimer            	OK	10333	4303	1870530	34870002	-95241651
40	7900	Le Flore           	OK	43270	18029	4107817	34903005	-94701145
40	8100	Lincoln            	OK	29216	12302	2482893	35703034	-96881194
40	8300	Logan              	OK	29011	12277	1928598	35911613	-97453262
40	8500	Love               	OK	8157	3583	1334965	33953475	-97248514
40	9300	Major              	OK	8055	3855	2478150	36311312	-98541893
40	9500	Marshall           	OK	10829	7389	961247	34025326	-96769483
40	9700	Mayes              	OK	33366	15470	1699514	36299893	-95236667
40	8700	McClain            	OK	22795	9300	1475489	34999599	-97440429
40	8900	McCurtain          	OK	33433	13828	4797664	34113228	-94766327
40	9100	McIntosh           	OK	16779	10708	1605855	35375661	-95665740
40	9900	Murray             	OK	12042	5742	1083454	34486166	-97072616
40	10100	Muskogee           	OK	68078	28882	2107922	35609351	-95379437
40	10300	Noble              	OK	11045	4894	1895782	36388652	-97237596
40	10500	Nowata             	OK	9992	4534	1463327	36793178	-95620470
40	10700	Okfuskee           	OK	11551	4894	1618198	35471468	-96326079
40	10900	Oklahoma           	OK	599611	279340	1836709	35548500	-97414951
40	11100	Okmulgee           	OK	36490	16431	1805274	35643966	-95965546
40	11300	Osage              	OK	41645	18196	5829961	36631222	-96395836
40	11500	Ottawa             	OK	30561	14064	1220799	36843759	-94810733
40	11700	Pawnee             	OK	15575	7407	1474977	36314100	-96696887
40	11900	Payne              	OK	61507	27381	1777751	36078009	-96974496
40	12100	Pittsburg          	OK	40581	19433	3382542	34925128	-95748811
40	12300	Pontotoc           	OK	34119	15094	1864043	34723619	-96694030
40	12500	Pottawatomie       	OK	58760	24528	2040625	35201997	-96944952
40	12700	Pushmataha         	OK	10997	5190	3619246	34415152	-95364329
40	12900	Roger Mills        	OK	4147	2048	2957638	35686725	-99703113
40	13100	Rogers             	OK	55170	21455	1748245	36365741	-95602914
40	13300	Seminole           	OK	25412	11404	1638236	35173411	-96608146
40	13500	Sequoyah           	OK	33828	14314	1745339	35497561	-94754786
40	13700	Stephens           	OK	42299	19675	2271820	34478097	-97855732
40	13900	Texas              	OK	16419	7328	5276646	36751898	-101483534
40	14100	Tillman            	OK	10384	4704	2259475	34376696	-98920417
40	14300	Tulsa              	OK	503341	227834	1477154	36120000	-95941351
40	14500	Wagoner            	OK	47883	19262	1458329	35958872	-95522791
40	14700	Washington         	OK	48066	21707	1079673	36722337	-95904266
40	14900	Washita            	OK	11441	6101	2599028	35289932	-98991939
40	15100	Woods              	OK	9103	4782	3332418	36765245	-98861452
40	15300	Woodward           	OK	18976	8512	3217770	36420829	-99260057
41	100	Baker              	OR	15317	7525	7946871	44711780	-117673520
41	300	Benton             	OR	70811	27024	1752137	44496872	-123428048
41	500	Clackamas          	OR	278850	109003	4838896	45192752	-122209616
41	700	Clatsop            	OR	33301	17367	2142748	46005966	-123711298
41	900	Columbia           	OR	37557	14576	1701032	45945866	-123083527
41	1100	Coos               	OR	60273	26668	4145402	43184471	-124092310
41	1300	Crook              	OR	14111	6066	7716953	44131686	-120358943
41	1500	Curry              	OR	19327	9885	4215049	42472592	-124229902
41	1700	Deschutes          	OR	74958	35928	7817441	43914533	-121224278
41	1900	Douglas            	OR	94649	38298	13045410	43287160	-123181133
41	2100	Gilliam            	OR	1717	932	3118701	45382978	-120207947
41	2300	Grant              	OR	7853	3774	11729640	44497814	-119003011
41	2500	Harney             	OR	7060	3305	26249366	43070633	-118970858
41	2700	Hood River         	OR	16903	7569	1352984	45522620	-121639725
41	2900	Jackson            	OR	146389	60376	7214094	42420584	-122736577
41	3100	Jefferson          	OR	13676	6311	4612523	44632684	-121171493
41	3300	Josephine          	OR	62649	26912	4246418	42362011	-123561043
41	3500	Klamath            	OR	57702	25954	15396544	42684837	-121646636
41	3700	Lake               	OR	7186	3434	21073097	42792238	-120385895
41	3900	Lane               	OR	282912	116676	11795250	43948124	-122876059
41	4100	Lincoln            	OR	38889	22389	2537294	44642350	-123908152
41	4300	Linn               	OR	91227	36482	5934771	44491682	-122526534
41	4500	Malheur            	OR	26038	10649	25609255	43205538	-117633581
41	4700	Marion             	OR	228483	86869	3069124	44908524	-122577765
41	4900	Morrow             	OR	7625	3412	5265068	45421674	-119566553
41	5100	Multnomah          	OR	583887	255751	1127338	45544157	-122414021
41	5300	Polk               	OR	49541	18978	1919416	44906346	-123417179
41	5500	Sherman            	OR	1918	900	2132343	45408506	-120687486
41	5700	Tillamook          	OR	21570	13324	2854734	45455937	-123758294
41	5900	Umatilla           	OR	59249	24333	8327696	45593620	-118733709
41	6100	Union              	OR	23598	9974	5275004	45315046	-118011272
41	6300	Wallowa            	OR	6911	3755	8146648	45577481	-117172910
41	6500	Wasco              	OR	21683	10476	6167268	45163261	-121163151
