good    broken 
-7482.27   -7503.2
-9985.28  -10015.2
-6639.99   -6658.4
  593.64     595.1
 7480.74    7499.1
 9985.23   10006.9
 6638.93    6653.8
 -595.58    -595.2
-7481.81   -7492.1
-9982.89  -10000.1
-6637.63   -6648.3
  594.39     593.6
 7478.62    7487.7
 9982.02    9989.0
 6638.83    6642.4
 -592.92    -596.0
-7480.01   -7479.9
-9981.89   -9980.3
-6637.48   -6634.2
  596.63     595.5
 7477.98    7469.8
 9982.84    9971.2
 6637.41    6628.4
 -593.78    -593.7
-7476.79   -7466.2
-9979.41   -9959.8
-6635.75   -6622.5
  593.26     593.7
 7475.10    7458.8
 9979.86    9952.0
 6633.92    6617.4
 -595.66    -595.0
-7478.66   -7453.1
-9980.12   -9946.8
-6635.39   -6612.1
  595.23     594.8
 7475.72    7452.7
 9979.96    9944.0
 6635.68    6609.7
 -594.96    -594.1
-7476.44   -7449.4
-9980.98   -9940.5
-6634.94   -6609.5
  594.83     595.9
 7474.75    7449.6
 9979.66    9942.5
 6635.81    6610.7
 -596.21    -593.9
-7477.38   -7451.5
-9977.26   -9946.9
-6635.48   -6615.2
  594.37     594.0
 7476.64    7456.5
 9980.57    9953.1
 6636.69    6618.2
 -594.14    -595.1
-7476.96   -7462.5
-9979.58   -9962.0
-6637.15   -6624.6
  593.89     596.6
 7478.09    7469.7
 9982.12    9971.0
 6638.54    6630.5
 -593.91    -595.4
-7477.29   -7477.0
-9981.81   -9978.9
-6638.51   -6639.7
  593.67     593.7
 7479.54    7484.0
 9982.49    9989.6
 6638.62    6645.7
 -595.71    -593.0
-7479.99   -7489.2
-9983.49   -9999.1
-6639.96   -6651.5
  595.02     594.0
 7480.26    7492.8
 9984.62   10008.4
 6640.76    6657.8
 -595.37    -593.6
-7481.05   -7500.1
-9985.64  -10016.4
-6639.13   -6662.4
  594.51     595.1
 7481.68    7504.6
 9985.61   10019.0
 6640.65    6665.8
 -594.91    -594.9
-7482.36   -7506.4
-9985.01  -10022.8
-6640.62   -6665.6
  596.62     594.8
 7482.82    7508.8
 9985.39   10021.5
 6639.86    6663.9
 -593.68    -595.3
-7482.66   -7507.2
-9986.87  -10019.7
-6640.73   -6662.4
  594.35     596.3
 7481.01    7504.1
 9986.54   10013.5
 6641.37    6660.1
 -591.33    -595.8
-7480.55   -7498.9
-9987.48  -10007.5
-6640.76   -6654.7
  594.55     595.4
 7480.64    7492.6
 9982.90    9999.2
 6639.63    6648.5
 -595.77    -594.7
-7478.83   -7486.6
-9983.63   -9989.6
-6638.65   -6643.2
  594.38     595.8
 7478.83    7476.9
 9981.24    9979.4
 6638.20    6635.4
 -595.01    -595.0
-7477.88   -7472.0
-9981.10   -9970.1
-6636.54   -6628.1
  594.36     592.6
 7476.87    7465.8
 9979.76    9962.3
 6636.13    6621.8
 -596.00    -594.4
-7476.65   -7460.1
-9979.34   -9951.8
-6634.94   -6615.6
  593.37     595.9
 7474.90    7454.3
 9978.23    9947.8
 6634.72    6609.6
 -595.35    -592.4
-7477.51   -7452.1
-9977.92   -9944.5
-6636.36   -6610.2
  594.69     594.5
 7477.07    7451.0
 9979.34    9943.2
 6634.37    6609.1
 -593.69    -594.7
-7476.36   -7450.8
-9980.39   -9943.1
-6635.60   -6611.8
  596.80     595.0
 7477.17    7454.0
 9978.65    9946.4
 6637.04    6615.1
 -593.75    -595.3
-7479.02   -7460.0
-9979.64   -9955.8
-6635.68   -6621.9
  595.95     594.2
 7478.75    7462.7
 9980.33    9961.7
 6637.67    6623.9
 -595.01    -594.8
-7476.56   -7469.6
-9979.67   -9971.0
-6638.87   -6630.3
  595.39     595.4
 7478.39    7475.7
 9982.39    9980.0
 6637.31    6638.2
 -594.16    -596.1
-7479.19   -7483.7
-9983.23   -9988.1
-6639.07   -6645.0
  594.47     593.8
 7481.37    7488.7
 9984.05    9999.4
 6639.77    6652.7
 -592.99    -594.2
-7479.59   -7496.0
-9983.71  -10008.5
-6641.37   -6658.0
  595.83     595.4
 7478.98    7501.2
 9985.82   10014.8
 6641.48    6660.9
 -593.17    -595.9
-7482.15   -7504.1
-9987.30  -10019.6
-6640.31   -6664.9
  594.55     595.3
 7479.65    7505.0
 9987.48   10023.2
 6640.09    6667.5
 -596.56    -593.7
-7480.99   -7506.6
-9987.37  -10022.6
-6641.28   -6665.3
  593.95     593.6
 7480.05    7505.2
 9986.31   10018.7
 6640.82    6665.5
 -595.16    -591.8
-7481.89   -7502.5
-9984.47  -10015.5
-6640.56   -6658.5
  594.70     594.1
 7479.69    7499.4
 9985.73   10008.4
 6640.82    6655.8
 -595.24    -593.5
-7479.30   -7491.4
-9984.70   -9999.0
-6638.58   -6649.4
  595.68     595.4
 7478.84    7486.0
 9983.50    9987.8
 6638.15    6641.3
 -593.70    -595.4
-7478.58   -7478.4
-9981.96   -9979.4
-6636.38   -6633.8
  596.31     594.7
 7477.93    7470.0
 9981.17    9970.5
 6638.53    6627.2
 -594.59    -595.8
-7478.05   -7464.8
-9980.62   -9963.1
-6635.39   -6621.3
  594.31     593.9
 7478.19    7459.6
 9980.76    9953.1
 6635.39    6616.7
 -593.80    -595.0
-7476.58   -7455.8
-9978.30   -9947.4
-6637.60   -6612.7
  594.67     594.3
 7475.89    7454.1
 9977.96    9943.1
 6634.57    6610.1
 -595.54    -593.6
-7475.63   -7453.0
-9977.76   -9941.7
-6634.00   -6609.0
  593.45     594.3
 7475.57    7452.6
 9979.56    9944.4
 6636.46    6610.5
 -592.78    -595.9
-7476.29   -7453.9
-9978.01   -9945.9
-6638.15   -6613.9
  594.36     594.5
 7478.00    7458.0
 9977.99    9953.2
 6637.66    6618.5
 -594.82    -594.8
-7476.13   -7462.5
-9977.86   -9963.1
-6636.45   -6626.1
  594.91     594.2
 7479.06    7467.1
 9982.05    9969.5
 6635.95    6630.9
 -593.15    -594.7
-7477.78   -7477.2
-9982.87   -9979.3
-6637.03   -6638.5
  593.89     595.9
 7476.07    7482.4
 9984.08    9991.0
 6639.19    6644.7
 -594.00    -594.0
-7480.75   -7487.4
-9985.28   -9999.0
-6639.40   -6651.4
  595.85     592.7
 7479.23    7495.7
 9984.92   10010.1
 6638.25    6658.4
 -595.03    -593.7
-7481.46   -7501.2
-9985.88  -10014.7
-6640.03   -6663.2
  594.30     594.6
 7481.33    7504.5
 9985.16   10020.8
 6640.49    6664.1
 -594.62    -596.6
-7483.24   -7506.5
-9987.85  -10022.2
-6639.83   -6665.9
  594.00     593.9
 7480.71    7507.4
 9985.10   10024.2
 6639.82    6666.7
 -593.37    -595.7
-7482.55   -7504.2
-9985.07  -10018.0
-6639.24   -6662.5
  594.38     595.1
 7480.29    7502.7
 9985.50   10014.2
 6640.95    6659.3
 -594.84    -593.2
-7482.91   -7500.9
-9985.45  -10009.2
-6639.80   -6652.4
  595.62     594.0
 7479.15    7491.7
 9983.87    9999.6
 6639.94    6648.2
 -595.53    -594.2
-7479.51   -7486.2
-9982.16   -9990.0
-6638.75   -6640.7
  593.00     594.0
 7478.86    7478.4
 9981.31    9979.3
 6637.21    6635.1
 -595.32    -594.9
-7477.46   -7470.8
-9982.61   -9969.9
-6637.16   -6629.2
  594.31     594.2
 7477.33    7467.3
 9980.96    9962.4
 6636.84    6620.5
 -593.28    -595.3
-7475.60   -7458.1
-9979.04   -9953.8
-6637.18   -6617.2
  593.09     595.1
 7476.07    7456.4
 9979.53    9947.3
 6635.81    6611.5
 -596.27    -594.1
-7476.00   -7451.6
-9978.42   -9943.5
-6633.60   -6611.7
  592.99     593.3
 7474.40    7450.8
 9978.91    9943.5
 6635.11    6609.7
 -595.14    -593.0
-7474.18   -7451.1
-9976.30   -9943.6
-6634.23   -6609.7
  595.40     595.4
 7475.93    7453.3
 9979.68    9947.6
 6635.44    6613.7
 -595.32    -593.2
-7476.78   -7456.0
-9979.75   -9952.6
-6635.92   -6618.1
  594.46     593.8
 7476.89    7460.9
 9981.26    9960.8
 6637.08    6624.4
 -593.97    -594.1
-7478.35   -7468.4
-9980.12   -9970.6
-6637.61   -6629.3
  594.94     593.4
 7478.33    7474.5
 9981.57    9981.0
 6637.02    6638.6
 -595.83    -596.7
-7477.00   -7481.7
-9983.73   -9989.1
-6639.52   -6644.6
  595.40     593.6
 7479.80    7491.0
 9983.78    9998.1
 6639.95    6651.0
 -593.74    -594.4
-7482.86   -7496.1
-9983.62  -10007.9
-6641.67   -6658.2
  595.22     596.4
 7480.02    7501.7
 9985.23   10015.4
 6639.11    6663.1
 -593.32    -594.6
-7481.68   -7504.6
-9984.75  -10018.2
-6640.15   -6664.4
  594.40     595.2
 7480.98    7508.1
 9986.69   10021.4
 6639.90    6666.2
 -594.08    -594.3
-7481.10   -7508.2
-9985.71  -10022.4
-6641.67   -6664.5
  595.67     594.0
 7482.53    7505.8
 9987.49   10019.3
 6639.91    6663.3
 -593.45    -595.6
-7481.51   -7502.4
-9984.67  -10014.6
-6640.43   -6660.9
  594.65     594.2
 7479.79    7497.2
 9985.78   10008.8
 6638.40    6654.1
 -593.82    -592.8
-7480.34   -7491.4
-9985.45   -9999.7
-6641.11   -6647.9
  592.18     593.9
 7480.47    7486.2
 9982.69    9993.0
 6639.68    6641.1
 -595.48    -593.7
-7478.49   -7479.1
-9982.63   -9978.9
-6638.34   -6635.9
  595.04     593.0
 7479.65    7471.6
 9981.62    9969.0
 6637.13    6627.3
 -593.40    -594.6
-7477.59   -7464.8
-9980.21   -9961.2
-6636.31   -6622.1
  594.63     594.2
 7476.99    7460.6
 9978.69    9952.9
 6635.69    6616.5
 -595.08    -594.8
-7476.24   -7454.8
-9978.92   -9947.1
-6634.36   -6614.3
  594.68     596.0
 7476.50    7451.7
 9977.94    9943.0
 6634.65    6610.2
 -593.29    -593.8
-7474.42   -7451.7
-9977.03   -9943.5
-6635.03   -6610.1
  593.89     594.6
 7475.18    7451.0
 9979.04    9943.4
 6635.04    6610.6
 -594.29    -593.1
-7476.53   -7453.8
-9979.96   -9945.8
-6636.45   -6613.5
  593.42     595.5
 7475.75    7458.2
 9977.50    9953.2
 6636.27    6618.9
 -594.69    -594.3
-7476.64   -7459.8
-9979.36   -9962.1
-6636.03   -6625.6
  592.69     595.1
 7477.76    7468.0
 9982.51    9969.7
 6636.71    6631.6
 -595.55    -595.3
-7477.58   -7474.5
-9982.63   -9979.5
-6637.57   -6639.4
  593.14     593.2
 7478.90    7485.0
 9984.56    9989.9
 6639.96    6643.7
 -593.46    -594.2
-7480.92   -7490.3
-9984.04   -9997.5
-6638.84   -6652.8
  594.07     595.9
 7479.18    7495.4
 9985.10   10007.1
 6640.10    6657.2
 -595.45    -595.5
-7482.04   -7502.8
-9986.51  -10015.1
-6639.57   -6663.7
  594.42     595.7
 7480.98    7504.2
 9986.01   10019.8
 6641.13    6664.6
 -593.48    -594.6
-7481.24   -7507.8
-9985.79  -10022.3
-6640.16   -6667.2
  594.70     593.1
 7480.92    7507.7
 9985.23   10021.5
 6639.97    6667.2
 -595.63    -593.2
-7482.09   -7506.2
-9986.56  -10021.0
-6641.09   -6664.6
  594.91     594.0
 7481.04    7503.8
 9986.81   10014.0
 6640.76    6658.4
 -593.58    -593.3
-7481.31   -7498.9
-9986.05  -10006.5
-6640.16   -6654.0
  594.36     594.1
 7480.14    7492.9
 9983.92    9999.2
 6638.44    6647.7
 -592.58    -593.9
-7480.10   -7485.1
-9984.34   -9989.0
-6639.52   -6642.4
  594.98     595.0
 7477.28    7478.6
 9981.75    9979.2
 6637.46    6633.7
 -594.62    -594.6
-7477.39   -7473.8
-9981.83   -9970.2
-6637.01   -6626.7
  594.65     594.1
 7478.34    7465.2
 9978.58    9961.4
 6638.17    6621.8
 -593.94    -593.9
-7476.59   -7460.9
-9979.81   -9954.0
-6635.12   -6615.2
  595.31     593.4
 7477.23    7455.2
 9979.08    9946.4
 6635.98    6613.8
 -593.69    -594.5
-7476.40   -7452.0
-9978.07   -9943.4
-6635.86   -6611.6
  594.18     592.1
 7476.16    7450.6
 9978.12    9940.9
 6635.97    6609.5
 -594.00    -594.3
-7476.39   -7451.4
-9978.76   -9943.8
-6636.15   -6612.2
  594.56     594.2
 7475.54    7452.6
 9978.61    9948.6
 6636.18    6614.8
 -594.10    -595.5
-7477.43   -7458.0
-9978.88   -9953.1
-6636.65   -6620.2
  593.66     594.2
 7478.03    7462.7
 9979.27    9962.5
 6635.91    6624.9
 -594.70    -596.9
-7477.45   -7469.7
-9981.48   -9970.0
-6636.44   -6632.5
  594.50     593.3
 7479.80    7474.5
 9982.09    9981.9
 6639.34    6639.4
 -594.80    -595.1
-7477.32   -7482.4
-9983.18   -9989.2
-6638.10   -6645.0
  595.42     593.5
 7480.98    7486.9
 9983.96   10000.1
 6639.77    6652.6
 -595.35    -596.1
-7482.09   -7496.9
-9983.82  -10008.6
-6638.90   -6657.8
  593.70     594.8
 7480.86    7500.3
 9984.11   10014.1
 6641.65    6662.0
 -594.26    -594.4
-7481.47   -7504.7
-9987.16  -10019.8
-6639.70   -6664.0
  594.23     593.7
 7481.99    7507.0
 9986.18   10022.0
 6642.15    6666.5
 -594.69    -595.1
-7482.23   -7509.1
-9984.99  -10019.6
-6640.86   -6666.9
  594.13     593.8
 7480.52    7504.4
 9986.61   10018.4
 6640.30    6663.8
 -594.19    -594.2
-7481.55   -7502.3
-9985.29  -10014.5
-6638.98   -6659.4
  594.84     593.7
 7480.36    7498.3
 9986.66   10007.2
 6639.84    6656.2
 -595.18    -595.9
-7478.18   -7491.5
-9983.64  -10000.4
-6641.56   -6648.9
  595.63     593.8
 7479.91    7486.1
 9983.71    9990.1
 6639.75    6640.2
 -593.51    -593.7
-7478.80   -7480.0
-9981.30   -9982.2
-6636.77   -6635.3
  594.06     594.3
 7478.60    7471.3
 9980.80    9970.2
 6637.75    6627.9
 -594.64    -593.2
-7477.62   -7465.7
-9979.51   -9960.9
-6636.93   -6621.2
  595.04     594.7
 7476.15    7458.9
 9978.49    9955.0
 6634.63    6616.6
 -594.09    -593.5
-7476.35   -7455.4
-9980.88   -9947.8
-6634.85   -6610.5
  593.85     595.6
 7475.23    7451.9
 9978.60    9945.0
 6636.06    6610.3
 -595.10    -593.0
-7476.58   -7450.5
-9978.81   -9943.3
-6637.30   -6608.6
  593.93     593.1
 7475.34    7451.7
 9979.18    9942.2
 6636.90    6610.3
 -594.43    -595.5
-7477.84   -7453.4
-9977.92   -9946.7
-6636.27   -6613.1
  594.86     594.9
 7476.38    7455.7
 9978.90    9952.9
 6635.26    6620.7
 -593.69    -594.6
-7477.82   -7462.5
-9978.82   -9960.6
-6636.23   -6625.4
  595.55     594.3
 7476.97    7469.4
 9980.04    9968.8
 6638.51    6631.6
 -595.14    -595.5
-7479.39   -7474.6
-9982.49   -9979.8
-6637.96   -6636.6
  596.23     595.0
 7480.34    7481.5
 9982.01    9991.3
 6639.22    6644.8
 -593.34    -594.4
-7480.59   -7490.3
-9983.19   -9998.2
-6638.84   -6651.8
  594.67     592.6
 7482.26    7494.9
 9985.18   10008.0
 6638.29    6657.6
 -593.84    -594.2
-7480.20   -7499.7
-9986.65  -10013.8
-6640.86   -6663.2
  593.95     593.8
 7482.07    7503.9
 9985.79   10018.4
 6641.84    6666.7
 -595.17    -594.4
-7481.04   -7506.9
-9984.95  -10022.3
-6640.12   -6666.8
  596.05     593.9
 7481.46    7507.9
 9985.66   10022.4
 6640.70    6667.3
 -594.61    -596.0
-7480.59   -7507.6
-9984.85  -10017.7
-6641.68   -6666.2
  594.48     595.0
 7480.65    7501.8
 9985.64   10013.3
 6642.76    6659.3
 -594.72    -594.3
-7483.61   -7498.0
-9984.71  -10008.8
-6640.18   -6655.4
  594.75     593.2
 7479.86    7492.4
 9983.86    9998.0
 6639.96    6647.6
 -593.17    -595.2
-7478.84   -7485.7
-9984.03   -9991.6
-6641.37   -6639.6
  594.36     592.8
 7480.15    7479.3
 9981.90    9981.2
 6636.68    6634.7
 -595.50    -595.5
-7478.18   -7474.1
-9981.38   -9969.6
-6638.73   -6627.5
  595.15     595.1
 7476.22    7465.5
 9980.63    9961.7
 6636.81    6621.8
 -593.34    -593.6
-7477.00   -7459.1
-9980.01   -9952.9
-6636.41   -6616.7
  595.07     594.6
 7475.68    7454.5
 9979.23    9948.1
 6635.79    6611.4
 -596.25    -593.2
-7477.18   -7451.1
-9978.51   -9942.9
-6635.10   -6611.1
  593.36     595.1
 7476.40    7451.2
 9977.77    9943.5
 6635.90    6610.9
 -592.96    -595.2
-7476.56   -7451.6
-9978.69   -9943.7
-6636.82   -6611.1
  593.30     594.3
 7477.64    7454.3
 9978.08    9947.4
 6636.10    6613.8
 -594.70    -595.1
-7477.04   -7457.2
-9978.24   -9954.4
-6635.98   -6618.2
  595.58     594.6
 7477.86    7462.3
 9979.62    9962.7
 6635.38    6623.2
 -594.86    -595.2
-7478.07   -7468.6
-9980.39   -9972.9
-6636.05   -6631.2
  593.61     596.1
 7479.62    7475.3
 9983.71    9980.4
 6636.45    6637.6
 -594.17    -594.3
-7479.89   -7480.8
-9983.25   -9990.5
-6639.06   -6645.3
  593.35     596.1
 7479.25    7490.2
 9984.53    9999.6
 6639.74    6650.4
 -595.80    -594.9
-7481.25   -7498.3
-9984.17  -10007.4
-6639.16   -6657.7
  592.14     595.3
 7481.37    7498.5
 9986.22   10014.6
 6639.08    6662.1
 -593.93    -593.4
-7481.95   -7503.5
-9986.26  -10021.2
-6640.38   -6664.2
  595.68     593.1
 7481.87    7505.9
 9987.41   10022.4
 6641.88    6666.4
 -593.61    -595.1
-7482.07   -7507.7
-9986.02  -10021.7
-6640.14   -6666.6
  596.65     595.4
 7480.13    7505.7
 9986.45   10017.6
 6640.08    6664.0
 -595.67    -595.1
-7481.60   -7502.3
-9984.43  -10014.6
-6639.34   -6661.4
  595.30     595.2
 7480.56    7497.3
 9983.65   10006.9
 6640.91    6655.1
 -593.90    -594.3
-7480.14   -7493.1
-9982.59   -9998.2
-6638.98   -6649.8
  592.48     594.3
 7478.50    7485.8
 9982.40    9987.7
 6638.12    6641.0
 -595.08    -595.8
-7479.97   -7478.5
-9979.19   -9979.8
-6638.45   -6634.0
  593.63     596.4
 7477.47    7472.2
 9981.26    9971.9
 6635.87    6626.3
 -593.53    -593.9
-7477.30   -7466.7
-9979.04   -9962.3
-6637.30   -6622.0
  595.97     595.1
 7479.15    7458.9
 9979.90    9952.9
 6636.85    6615.3
 -594.91    -594.2
-7475.57   -7454.5
-9980.38   -9948.4
-6634.17   -6614.6
  595.41     594.6
 7475.04    7452.3
 9978.22    9942.9
 6635.51    6610.1
 -593.12    -595.9
-7475.72   -7450.9
-9980.23   -9941.2
-6635.64   -6608.3
  595.17     593.5
 7475.94    7451.2
 9981.07    9942.2
 6635.19    6610.9
 -595.47    -593.6
-7476.21   -7453.1
-9979.02   -9948.0
-6636.78   -6616.0
  595.14     594.3
 7475.95    7457.9
 9980.37    9954.9
 6637.80    6620.0
 -595.05    -594.5
-7477.34   -7463.2
-9979.29   -9959.3
-6637.26   -6625.2
  593.11     595.3
 7476.11    7468.2
 9982.47    9971.4
 6637.83    6630.2
 -594.51    -593.9
-7477.60   -7475.0
-9981.87   -9979.2
-6638.50   -6638.9
  593.26     595.0
 7478.88    7481.1
 9980.31    9990.1
 6639.77    6646.7
 -593.17    -594.9
-7481.51   -7488.9
-9983.64   -9999.6
-6639.98   -6651.4
  593.70     594.9
 7480.60    7495.1
 9985.37   10006.9
 6641.06    6658.7
 -593.92    -595.2
-7481.12   -7501.0
-9985.49  -10016.1
-6641.61   -6662.5
  592.99     594.9
 7481.90    7503.1
 9986.71   10017.6
 6640.87    6666.2
 -595.92    -595.2
-7481.35   -7509.0
-9988.15  -10021.4
-6640.41   -6667.2
  593.92     594.6
 7481.22    7507.7
 9985.90   10021.8
 6640.93    6666.0
 -595.35    -594.3
-7481.42   -7508.2
-9986.15  -10017.4
-6641.14   -6664.3
  594.15     596.0
 7480.15    7503.7
 9985.55   10013.2
 6641.31    6661.1
 -594.36    -594.0
-7480.16   -7497.8
-9984.85  -10008.5
-6641.11   -6654.1
  594.01     594.7
 7481.09    7492.1
 9984.99   10000.9
 6638.90    6648.4
 -593.08    -592.9
-7480.12   -7487.0
-9983.06   -9990.5
-6638.36   -6641.0
  594.31     594.8
 7477.15    7480.1
 9981.90    9980.0
 6640.47    6633.3
 -594.95    -594.9
-7477.94   -7471.2
-9981.88   -9969.0
-6637.73   -6628.2
  593.21     595.4
 7478.72    7464.4
 9978.76    9959.4
 6636.52    6623.2
 -594.96    -593.1
-7477.73   -7459.4
-9981.58   -9953.6
-6637.08   -6616.0
  594.35     594.7
 7476.71    7455.3
 9977.80    9947.8
 6636.57    6613.9
 -594.70    -594.9
-7475.30   -7453.2
-9979.68   -9944.0
-6636.47   -6611.1
  594.40     593.3
 7475.65    7451.9
 9979.67    9944.3
 6636.47    6609.9
 -592.78    -595.0
-7476.82   -7450.6
-9980.67   -9943.6
-6637.01   -6612.0
  593.65     592.8
 7476.62    7454.4
 9979.11    9948.7
 6637.47    6615.6
 -594.55    -594.2
-7476.37   -7457.3
-9978.49   -9952.8
-6634.95   -6618.6
  594.11     594.2
 7478.64    7462.6
 9981.34    9961.3
 6638.09    6627.5
 -594.52    -592.7
-7478.93   -7468.4
-9981.72   -9969.6
-6638.47   -6629.5
  594.58     593.8
 7479.43    7473.4
 9983.61    9978.0
 6638.39    6639.1
 -592.29    -595.6
-7479.39   -7480.9
-9983.26   -9991.0
-6638.60   -6643.8
  592.84     595.2
 7480.60    7490.4
 9984.66    9999.3
 6641.09    6652.1
 -595.31    -594.4
-7479.28   -7494.7
-9984.34  -10006.7
-6641.06   -6656.3
  593.53     594.1
 7479.97    7500.4
 9985.74   10015.3
 6641.41    6662.3
 -595.13    -594.3
-7482.15   -7505.0
-9987.05  -10018.4
-6639.64   -6665.2
  593.89     593.6
 7481.10    7507.1
 9985.58   10022.5
 6642.21    6665.9
 -594.22    -594.0
-7481.02   -7507.2
-9986.91  -10020.1
-6641.33   -6665.3
  594.80     594.3
 7480.65    7505.9
 9985.03   10017.1
 6640.69    6662.9
 -592.48    -595.3
-7482.36   -7503.5
-9985.40  -10015.5
-6638.93   -6660.9
  593.34     596.1
 7479.63    7498.6
 9984.41   10006.3
 6637.07    6655.5
 -595.40    -595.4
-7481.71   -7493.2
-9984.11  -10000.5
-6639.55   -6648.7
  594.22     593.8
 7479.40    7485.4
 9982.69    9990.6
 6638.85    6642.2
 -592.62    -593.7
-7479.17   -7477.6
-9981.68   -9979.1
-6637.03   -6633.2
  594.51     595.5
 7477.92    7471.8
 9981.89    9970.7
 6639.03    6627.6
 -593.60    -594.0
-7477.88   -7465.1
-9980.86   -9960.2
-6637.69   -6620.5
  594.41     593.6
 7478.37    7459.2
 9977.62    9953.3
 6637.03    6616.7
 -595.86    -595.7
-7474.98   -7452.3
-9979.15   -9948.8
-6635.23   -6611.1
  594.11     592.4
 7474.58    7452.6
 9978.27    9944.3
 6636.52    6610.2
 -593.70    -595.0
-7475.91   -7449.8
-9976.90   -9942.0
-6636.70   -6610.3
  593.88     595.4
 7477.30    7451.0
 9978.40    9943.4
 6635.86    6612.4
 -594.36    -594.0
-7477.69   -7454.2
-9977.42   -9947.2
-6636.04   -6613.6
  594.25     594.7
 7475.96    7457.1
 9979.56    9954.0
 6637.84    6616.8
 -594.18    -594.5
-7476.83   -7461.3
-9981.22   -9962.9
-6636.95   -6624.3
  594.58     594.0
 7478.04    7468.2
 9981.43    9970.2
 6637.43    6631.8
 -593.27    -595.5
-7477.98   -7475.9
-9982.00   -9979.0
-6637.16   -6639.0
  593.44     595.1
 7479.34    7484.1
 9983.00    9989.1
 6639.66    6643.9
 -594.10    -596.0
-7479.91   -7491.1
-9983.30  -10000.6
-6639.02   -6652.7
  595.61     594.1
 7480.00    7494.1
 9985.28   10008.4
 6639.24    6657.1
 -595.88    -593.9
-7482.49   -7500.5
-9985.69  -10014.3
-6642.35   -6663.1
  594.40     594.5
 7482.00    7504.9
 9986.66   10020.7
 6641.28    6663.6
 -595.03    -593.0
-7481.82   -7506.4
-9987.30  -10023.1
-6640.73   -6667.4
  595.25     594.5
 7482.60    7508.1
 9985.03   10020.9
 6640.75    6666.6
 -595.42    -594.8
-7482.16   -7505.1
-9986.02  -10019.7
-6640.25   -6666.5
  594.48     592.6
 7481.86    7501.4
 9986.17   10014.2
 6639.65    6658.8
 -594.04    -594.8
-7480.41   -7497.8
-9986.79  -10008.7
-6639.95   -6654.4
  593.44     594.6
 7478.90    7492.8
 9985.09   10000.7
 6639.09    6646.0
 -594.71    -592.8
